site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,abcflux_name,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Ecosystem,GHG,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,active,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4,active.2022,active.2024,methane.2022,methane.2024,Season_Activity.2022,Season_Activity.2024,annualmethane2022,annualmethane2024
Eastmain,-1.07083320617676,667,47.0457992553711,9.80833339691162,21.3224639892578,1292.33129882812,46,0.0586900003254414,0.240885809063911,4.04519987106323,0.759810030460358,0.418870002031326,1.18022501468658,5.875,801,250.850006103516,53.4000015258789,30.1749992370605,16.4500007629395,0.0190025269985199,NA,NA,52.233335,-78.516691,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Québec,335,-4167635.83754389,-846650.828629694,-1.60341257381515,-0.681645632446905,-0.286850701007985,-0.192529481937946,NA,NA,NA,NA,NA,extension,NA,NA
Egvekinot,-7.95416641235352,514,46.6916999816895,6.90833330154419,18.9269409179688,1108.75122070312,36.5,0.1630499958992,-0.180954724550247,0.44854998588562,0.314859986305237,0.114089995622635,1.23080003261566,6.17000007629395,423,315.950012207031,50.625,36.2000007629395,13.8249998092651,0.811007857322693,NA,NA,66.322132,-179.183723,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chukchi Autonomous Okrug,2248,-37160.2958848846,2608163.7344467,3.41731711540431,-3.38599361656954,-1.75402858461599,1.64013778984408,NA,NA,NA,NA,NA,extension,NA,NA
"Eight Mile Lake Permafrost thaw gradient, Healy",-3.40833353996277,421,63.3232612609863,11.2833337783813,26.301477432251,1213.69799804688,42.9000015258789,0.0817300006747246,0.312676519155502,3.83101987838745,0.760550022125244,0.496969997882843,1.08749997615814,5.48999977111816,596,413.5,37.5750007629395,50.0750007629395,12.3500003814697,0.495505422353745,Eight Mile Lake,US-EML,63.8783,-149.2533,USA,Edward A. G. Schuur,Ted.Schuur@nau.edu,tundra,"CO2,CH4",2008,2025,2015,2025,NA,NA,All year,TRUE,FALSE,active,NA,NA,NA,-1475655.85279512,2480679.6347769,-0.980721994897354,0.885904595418779,1.31111472603796,0.928801191084656,active,active,methane,methane,All year,All year,annualmethane,annualmethane
Eldikan,-10.0625,298,70.4712066650391,12.1083335876465,17.3720703125,2239.80029296875,69.6999969482422,0.060649998486042,0.0657606646418571,3.68781995773315,0.791020035743713,0.42289000749588,1.19144999980927,6.56500005722046,740,485.149993896484,30.2999992370605,42.4500007629395,27.625,0.999672591686249,NA,NA,60.800021,135.183314,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),1516,2283949.00023645,2298610.64218962,2.5697698686245,4.34388115211242,0.811989977805348,0.346328580643473,NA,NA,NA,NA,NA,extension,NA,NA
Elgeeii,-9.08749961853027,324,63.4871025085449,12.2083339691162,18.0596656799316,2158.75390625,67.5999984741211,0.048650000244379,0.257276505231857,4.66475009918213,0.832750022411346,0.452030003070831,1.37969994544983,6.78749990463257,331,300.975006103516,24.375,48.1500015258789,28.5,1,Elgeeii forest station,RU-Elg,60.016,133.824,Russia,Ayumi Kotani,kotani@agr.nagoya-u.ac.jp,forest,CO2,2010,2012,NA,NA,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,2403416.24648992,2306726.64633429,1.38395196135677,5.13198028311718,-0.121648611680706,1.21246717156724,inactive,inactive,nonmethane,nonmethane,Summer,Summer,no,no
Emmonak,-1.83333325386047,533,67.064567565918,7.33333301544189,21.7606334686279,1004.98376464844,33.6999969482422,0.0684200003743172,0.1678187251091,3.5500500202179,0.77208000421524,0.493560016155243,0.831224977970123,5.65250015258789,649,516.474975585938,43.5250015258789,45.5750007629395,11.4750003814697,0.221336841583252,NA,NA,62.776981,-164.522992,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,100,-803898.470367958,2903287.86176492,-0.763524735314372,-1.06375030035359,2.2539009586713,1.32994497135052,NA,NA,NA,NA,NA,extension,NA,NA
Ennadai,-8.41666698455811,321,64.2821197509766,8.63333320617676,17.1296291351318,1529.70336914062,50.4000015258789,0.0725099965929985,0.262353897094727,2.48431992530823,0.585150003433228,0.251980006694794,1.11719989776611,5.82999992370605,480,252.074996948242,50.9500007629395,31.9249992370605,17.25,0.972950160503387,NA,NA,61.133283,-100.883336,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Nunavut,0,-3144242.83574119,604537.398630391,1.68045681684497,-0.355402817095982,-0.675968999058311,-0.900821467252135,NA,NA,NA,NA,NA,extension,NA,NA
Enurmino,-8.31666660308838,271,54.6459312438965,5.38333320617676,14.5889797210693,1190.23364257812,36.9000015258789,0.0674799978733063,0.13276070356369,1.32480001449585,0.541580021381378,0.224380001425743,1.04530000686646,6.15500020980835,698,486.049987792969,42.625,40.3499984741211,17.4750003814697,0.606780886650085,NA,NA,66.950008,-171.816603,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chukchi Autonomous Okrug,297,-361179.746587892,2511569.01274016,2.41647781657322,-1.67178070193249,1.3270163070473,1.32000523958584,NA,NA,NA,NA,NA,extension,NA,NA
Evensk,-4.67916679382324,341,54.225700378418,8.64166641235352,21.7674217224121,1231.28625488281,39.7000007629395,0.0878200009465218,0.180309891700745,3.5090000629425,0.705449998378754,0.426490008831024,1.15432500839233,5.41499996185303,594,260.350006103516,44.125,39.4500007629395,16.8250007629395,0.190260648727417,NA,NA,61.949977,159.233319,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Maga Buryatdan,2024,1101844.66665477,2905715.60735727,-0.501007792415774,-0.414897457153012,0.146090298520401,0.883364192657325,NA,NA,NA,NA,NA,extension,NA,NA
Faejemyr,6.59583330154419,917,20.9983654022217,7.47499990463257,30.2631568908691,647.089477539062,24.7000007629395,0.0707900002598763,0.337524682283401,7.8134298324585,0.79558002948761,0.500680029392242,1.30469989776611,4.7975001335144,457,309.149993896484,74.9749984741211,19.3500003814697,6.09999990463257,0,Faejemyr,SE-Faj,56.2655,13.5535,Sweden,Marcin Jackowicz-Korczynski,mjk@ecos.au.dk,wetland,"CO2,CH4",2005,2024,2008,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,883686.988405755,-3665738.70802387,-5.65065188944502,-4.56941796000699,-1.19337205387207,-1.02001878137777,active,active,methane,methane,Summer,Summer,no,no
False Pass,3.20000004768372,1123,27.2381572723389,4.71666669845581,24.8245620727539,521.130737304688,19,0.0681300014257431,0.291147738695145,5.55381011962891,0.845640003681183,0.717689990997314,0.789200007915497,5.58249998092651,502,350.625,58.9749984741211,33.2249984741211,7.80000019073486,0,NA,NA,54.851211,-163.415023,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,35,-1124227.91594902,3774762.37334909,-4.48909751869082,-4.15072432062595,1.67091568494465,1.22965575587785,NA,NA,NA,NA,NA,extension,NA,NA
Finse,-1.75,1188,26.5055732727051,6.36666679382324,25.3652057647705,670.566223144531,25.0999984741211,0.0979700013995171,0.340072453022003,2.13019990921021,0.658619999885559,0.397639989852905,1.01037502288818,5.49749994277954,483,463.450012207031,63.5,31.3500003814697,5.72499990463257,0.00371257984079421,Finse west,NO-Fns,60.5939,7.5272,Norway,John F. Burkhart,john.burkhart@geo.uio.no,"wetland, shrubland",CO2,2017,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,427605.506229434,-3236114.08712758,-2.43094310646975,-5.11750867301175,0.551645432160076,-0.0102177476816354,active,active,nonmethane,nonmethane,Summer,Summer,no,no
Finse Mobile,-1.75,1188,26.5055732727051,6.36666679382324,25.3652057647705,670.566223144531,25.0999984741211,0.0979700013995171,0.340072453022003,2.13019990921021,0.658619999885559,0.397639989852905,1.01037502288818,5.49749994277954,483,463.450012207031,63.5,31.3500003814697,5.72499990463257,0.00371257984079421,,,60.5939,7.5272,Norway,John F. Burkhart,john.burkhart@geo.uio.no,grassland,CO2,2017,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,427605.506229434,-3236114.08712758,-2.43094310646975,-5.11750867301175,0.551645432160076,-0.0102177476816354,active,active,nonmethane,nonmethane,Summer,Summer,no,no
Fish Island,-10.3499994277954,206,58.4360542297363,7.11666679382324,13.6073932647705,1574.72937011719,52.2999992370605,0.0726400017738342,0.183141097426414,1.90634000301361,0.545140027999878,0.237560003995895,1.12752497196198,6.12249994277954,1111,878.174987792969,38.4749984741211,40.9000015258789,21.2000007629395,1,Fish Island,,69.3723,-134.8811,Canada,Andreas Christen,andreas.christen@meteo.uni-freiburg.de,"tundra, wetland","CO2,CH4",2017,2017,2017,2017,NA,NA,Summer,TRUE,FALSE,inactive,NA,NA,NA,-1604773.8588713,1598127.20032433,3.70889445299912,0.0497833095352637,3.0927087322372,0.276519684370975,inactive,inactive,methane,methane,Summer,Summer,no,no
Flakaliden,1.90416669845581,620,32.6302490234375,8.65833377838135,26.1581058502197,892.714111328125,33.0999984741211,0.033330000936985,0.483065724372864,6.46152019500732,0.84060001373291,0.427210003137589,1.23212504386902,5.05749988555908,363,377.600006103516,57.9249992370605,33.5750007629395,8.22500038146973,0,Flakaliden,SE-Fla,64.1167,19.45,Sweden,"Achim Grelle, Anders Lindroth","achim.grelle@lnu.se, Anders.Lindroth@nateko.lu.se",forest,CO2,1996,2024,NA,NA,NA,NA,All year,TRUE,FALSE,active,NA,NA,NA,952059.825417893,-2696008.69177504,-4.16221191180005,-2.05625077585548,0.267961046636982,-0.558084137200945,active,active,nonmethane,nonmethane,All year,All year,no,no
Flashline Mars Arctic Research Station,-17.7583332061768,184,71.8908996582031,6.15000009536743,13.5761594772339,1478.73693847656,45.2999992370605,0.290800005197525,-0.116131238639355,0.536469995975494,0.21560999751091,0.14224000275135,1.2545999288559,7.06750011444092,169,153.399993896484,40.25,39.1749992370605,21.1499996185303,1,NA,NA,75.430873,-89.823063,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,-1591203.66392615,-4913.8645126057,6.75973891399627,-1.55918103826575,-2.96422348727625,2.87479531159897,NA,NA,NA,NA,NA,extension,NA,NA
Flin Flon,-0.520833313465118,503,50.2847518920898,10.3583335876465,20.716667175293,1448.23950195312,50,0.143739998340607,-0.0770715996623039,2.06336998939514,0.380939990282059,0.200680002570152,1.35207498073578,6.40500020980835,1129,158.949996948242,42.6500015258789,30.7749996185303,26.7250003814697,0.167090132832527,NA,NA,54.766591,-101.883301,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Manitoba,6393,-3864078.33227123,813112.886557154,1.80385574836117,-0.559944213682689,-1.68738266629634,1.89986534088161,NA,NA,NA,NA,NA,extension,NA,NA
Focal Campaign Site 1,-10.9416666030884,168,60.7694778442383,7.09999942779541,15.8482141494751,1426.83984375,44.7999992370605,0.0668699964880943,0.184023842215538,1.8781599998474099,0.571150004863739,0.260899990797043,0.851700007915497,6.99749994277954,836,794.075012207031,39.7249984741211,40.125,20.7999992370605,1,Flux Observations of Carbon from an Airborne Laboratory (FOCAL) Campaign Site 1,US-FO1,70.085,-148.5671,USA,Praveena Krishnan,praveena.krishnan@noaa.gov ,unknown,"CO2,CH4",2022,2024,2022,2024,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1139468.53625332,1864341.02413914,3.69856437555417,-0.264350188331381,2.817438999812,1.26609089204011,inactive,active,methane,methane,Summer,Summer,no,no
Focal Campaign Site 2,-10.8208332061768,166,59.8053779602051,7.35833311080933,16.2435607910156,1436.73315429688,45.2999992370605,0.0964599996805191,0.18308062851429,2.23884010314941,0.600099980831146,0.342700004577637,0.791824996471405,6.9225001335144,737,728.924987792969,38.4249992370605,43.375,18.2749996185303,1,Flux Observations of Carbon from an Airborne Laboratory (FOCAL) Campaign Site 2,US-FO2,70.0229,-148.6598,USA,Praveena Krishnan,praveena.krishnan@noaa.gov ,unknown,"CO2,CH4",2022,2024,2022,2024,NA,NA,Summer,TRUE,FALSE,active,NA,NA,NA,-1140064.31120884,1872116.13026235,3.51482931261268,-0.0718768116418175,2.79898902982281,1.43527446460128,inactive,active,methane,methane,Summer,Summer,no,no
Fort Chipewyan,-1.36666667461395,384,48.1912612915039,11.1999998092651,21.9607849121094,1452.79870605469,51,0.0810099989175797,0.204791009426117,3.97638988494873,0.587830007076263,0.304670006036758,1.34300005435944,6.42999982833862,581,158.375,38.5,32.9249992370605,29,0.134140640497208,NA,NA,58.717099,-111.149996,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alberta,3222,-3247995.14491765,1256554.2942711,-0.0741415019640699,1.12011443840172,-1.41704170995459,1.74781548981271,NA,NA,NA,NA,NA,extension,NA,NA
Fort Good Hope,-6.9375,303,39.6272048950195,10.5416660308838,19.0282802581787,1729.08032226562,55.3999977111816,0.0709500014781952,0.215082332491875,2.37656998634338,0.482840001583099,0.241380006074905,1.22915005683899,6.42999982833862,533,316.450012207031,48.2000007629395,36.3499984741211,15.5749998092651,0.932509958744049,NA,NA,66.266613,-128.633322,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Northwest Territories,597,-2042505.02309358,1632456.11334083,1.99814845612176,0.127955038481087,-0.697037643381028,-0.363120216639437,NA,NA,NA,NA,NA,extension,NA,NA
Fort McMurray,0.866666615009308,437,59.5485687255859,11.9166669845581,24.5704479217529,1339.19812011719,48.5,0.12126000225544,0.0241511277854443,2.36216998100281,0.384719997644424,0.209389999508858,1.3284250497818,6.69000005722046,373,136.225006103516,44.9749984741211,32.1500015258789,23.1499996185303,0.0126644102856517,NA,NA,56.733319,-111.383315,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alberta,21863,-3459722.86971378,1354688.46543197,0.869900738467233,-0.26686158564882,-2.95324598370614,2.03284164822482,NA,NA,NA,NA,NA,extension,NA,NA
Fort McPherson,-7.77083349227905,319,36.2359199523926,9.125,17.3479080200195,1640.90258789062,52.6000022888184,0.0371900014579296,0.390905529260635,3.20127010345459,0.656109988689423,0.276540011167526,1.21147501468658,5.78749990463257,845,317.825012207031,34.5250015258789,45.3499984741211,20.7000007629395,0.995812773704529,NA,NA,67.491525,-134.894981,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Northwest Territories,1069,-1754197.40607437,1747778.53149104,1.02260029205222,1.2454217720838,1.46607705636332,0.166416285319131,NA,NA,NA,NA,NA,extension,NA,NA
Fort Nelson,-0.337499916553497,473,65.8472213745117,11.341667175293,23.9781532287598,1344.52954101562,47.3000030517578,0.0367899984121323,0.350906312465668,5.47158002853394,0.775889992713928,0.39954999089241,1.34794998168945,6.63749980926514,236,139.550003051758,43.5,31.125,26.2250003814697,0.0453708469867706,NA,NA,58.816706,-122.532971,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,British Columbia,6315,-2926295.6791679,1866624.20727749,-1.88812074904451,1.58490456261838,-1.93752612904929,1.35332720838435,NA,NA,NA,NA,NA,extension,NA,NA
Fort Resolution,-3.41666674613953,302,44.1136360168457,9.80000019073486,19.7183094024658,1467.92272949219,49.7000007629395,0.0456200018525124,0.162461027503014,0.460209995508194,0.271880000829697,0.0953700020909309,1.07955002784729,6.41750001907349,627,289.725006103516,39.0499992370605,35.4749984741211,26.6000003814697,0.430564671754837,NA,NA,61.166588,-113.682994,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Northwest Territories,448,-2928655.00685508,1284553.04557913,2.31713512200493,-0.41784177725145,-0.315542495940854,1.34451644450729,NA,NA,NA,NA,NA,extension,NA,NA
Fort Severn,-4.53749990463257,508,51.6984252929688,9.94166660308838,19.9631862640381,1446.47399902344,49.7999992370605,0.0573100000619888,0.315593421459198,3.57379007339478,0.676730036735535,0.355080008506775,1.20980000495911,5.28749990463257,1611,359.200012207031,50.9749984741211,29.9750003814697,19.7999992370605,0.815819978713989,NA,NA,55.983339,-87.649984,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ontario,125,-3800941.68542178,-155985.066690494,-0.0562582253079584,-0.200891051263653,1.36283987728771,-1.40029483963876,NA,NA,NA,NA,NA,extension,NA,NA
Fort Smith,-2.45833325386047,362,53.0375823974609,11.1666669845581,21.5572719573975,1488.18347167969,51.7999992370605,0.14606000483036,0.0644748583436012,2.96638011932373,0.49397000670433,0.315459996461868,1.31857490539551,6.57499980926514,452,98.0500030517578,49.4500007629395,27.8999996185303,23.0249996185303,0.44266203045845,NA,NA,60.000019,-111.883336,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alberta,518,-3092961.99092712,1242317.93718294,1.24498539585106,-0.104158054322776,-2.79858934811325,1.08534966880917,NA,NA,NA,NA,NA,extension,NA,NA
Fort St. John,1.89166665077209,478,52.6681594848633,10.1499996185303,25.1861038208008,1119.20397949219,40.3000030517578,0.141800001263618,0.0325313322246075,3.08041000366211,0.46671000123024,0.281520009040833,1.38872492313385,6.67500019073486,206,138.574996948242,36.0499992370605,32.3499984741211,31.875,0,NA,NA,56.249989,-120.833281,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,British Columbia,18776,-3239374.67046947,1933606.03481594,0.224902037628611,-0.226531313063207,-2.73951955586805,3.84266704506442,NA,NA,NA,NA,NA,extension,NA,NA
Fort Yukon,-5.80000019073486,168,47.6519355773926,12.8500003814697,23.5779819488525,1630.62451171875,54.5,0.0563899986445904,0.189258113503456,2.58663010597229,0.583249986171722,0.333490014076233,1.25475001335144,7.01999998092651,795,391.899993896484,34.7249984741211,50.9000015258789,15.25,0.783411979675293,NA,NA,66.564682,-145.273779,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,833,-1470266.55092741,2121259.71479795,1.66300644183415,2.10962561222619,0.455073966036157,1.50812797322295,NA,NA,NA,NA,NA,extension,NA,NA
Forteau,1.29999995231628,1039,17.1953182220459,8.14999961853027,23.6918601989746,906.281127929688,34.4000015258789,0.0510100014507771,0.51603776216507,6.22162008285522,0.812160015106201,0.446179986000061,1.16872501373291,5.2350001335144,536,342.125,49.1749992370605,32.25,19.375,0,NA,NA,51.450385,-56.949997,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,448,-3644161.55625637,-2371070.31012506,-4.15728279872844,-1.90337117757337,0.95950740804847,0.42634236786927,NA,NA,NA,NA,NA,extension,NA,NA
Fyodorovskoye,4.51249980926514,693,33.9117393493652,7.64166641235352,23.5128192901611,914.609008789062,32.5,0.031700000166893,0.415049970149994,7.78557014465332,0.864310026168823,0.502640008926392,1.31342506408691,5.21999979019165,615,381.924987792969,50.9500007629395,35.375,14.4499998092651,0,Fyodorovskoye,Ru-Fyo,56.4615,32.9221,Russia,Andrej Varlagin,varlagin@sevin.ru,forest,"CO2,CH4",1998,2024,2015,NA,NA,NA,All year,TRUE,FALSE,active,NA,NA,NA,2036803.69339703,-3145757.92881185,-4.35975296160108,-1.29965792298822,0.822912964840429,0.558115334985069,active,active,methane,methane,All year,All year,annualmethane,annualmethane
Fyodorovskoye dry spruce,4.51249980926514,694,33.6747779846191,7.65833330154419,23.5641021728516,916.346801757812,32.5,0.0349400006234646,0.369421511888504,7.44339990615845,0.890009999275208,0.582920014858246,1.31257498264313,5.42999982833862,517,243.824996948242,45.5999984741211,40.625,14,0,Fyodorovskoye2,RU-Fy2,56.4476,32.9019,Russia,Andrej Varlagin,varlagin@sevin.ru,forest,"CO2,CH4",2015,2024,NA,NA,NA,NA,All year,TRUE,FALSE,active,NA,NA,NA,2036586.57649199,-3147854.64720642,-4.42282720997755,-0.674467049140412,0.545646854282642,1.38383133227085,active,active,methane,methane,All year,All year,annualmethane,annualmethane
Galena,-3.625,345,50.1469535827637,9.01666641235352,19.307638168335,1443.1240234375,46.6999969482422,0.0350299999117851,0.15591225028038,0.269300013780594,0.231499999761581,0.0990500003099442,1.15319991111755,6.01999998092651,786,334.225006103516,34.9749984741211,51,14.9499998092651,0.594770848751068,NA,NA,64.733296,-156.926995,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,500,-1092965.98338403,2565771.99142111,2.43301656836053,-0.503872672140014,0.681172282063465,1.28167529987449,NA,NA,NA,NA,NA,extension,NA,NA
Gambell,-3.72916674613953,411,37.423454284668,5.32499980926514,20.2471485137939,807.412963867188,26.2999992370605,0.114622220396996,0.00102185597643256,0.263229995965958,0.191479995846748,0.0913999974727631,1.08294999599457,6.07250022888184,942,510.975006103516,56,27.625,17.1499996185303,0.131314679980278,NA,NA,63.77971,-171.731079,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,681,-416741.660118019,2867548.4970661,2.23267785190225,-5.13232183926824,0.0802877057214451,1.61829646317843,NA,NA,NA,NA,NA,extension,NA,NA
