site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,Type,2022 list,Our List,ADDED,edited,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Data_Availability,Reference,Reference_Short,Additional_Information,Anemometer,Gas_Analyser,Power,Ecosystem,GHG,Complementary_Measurements,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,ignore,active,methane,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4
China Iceland Arctic  Observatory  CIAO,2.76250004768372,638,23.8098983764648,5.74166679382324,31.3752288818359,481.678527832031,18.2999992370605,0.0684399977326393,0.275754332542419,4.25780010223389,0.808870017528534,0.589280009269714,1.33342504501343,5.82000017166138,280,254.475006103516,51.0750007629395,38.4249992370605,10.8999996185303,0,NA,NA,NA,NA,NA,NA,65.707183,-17.36695,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,-799399.145752886,-2556051.74545412,-4.0692532558531,-3.06529517999596,-0.431656099561114,2.7893702029015
Chita,-1.76250004768372,353,116.75511932373,14.5583333969116,25.2310791015625,1580.15551757812,57.7000007629395,0.139469996094704,-0.0617257878184319,2.77722001075745,0.47664999961853,0.271549999713898,1.37139999866486,7.48250007629395,261,201.649993896484,41.0250015258789,37.0250015258789,22.625,0.350672900676727,NA,NA,NA,NA,NA,NA,52.055026,113.465002,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chita,308500,3920858.75530413,1701990.88450201,2.3690171353952,2.40915585189571,-3.82322749905988,2.16008188607934
Chokurdakh/Kytalyk,-13.904167175293,210,51.5127410888672,7.45833349227905,14.3983268737793,1692.59948730469,51.7999992370605,0.0959499999880791,0.229687422513962,2.57898998260498,0.656019985675812,0.355089992284775,1.0949250459671,6.16249990463257,767,409.600006103516,36.5,44.7000007629395,19.375,1,EC_Tower,Chokurdakh/Kytalyk,Chokurdakh/Kytalyk,No,no,RU-Cok,70.8291,147.4943,Russia,"Joshua Dean, Han Dolman","han.dolman@vu.nl, j.f.dean@vu.nl",NA,"Parmentier, F. J. W., van Huissteden, J., van der Molen, M. K., Schaepman-Strub, G., Karsanaev, S. A., Maximov, T. C., and Dolman, A. J.: Spatial and temporal dynamics in eddy covariance observations of methane fluxes at a tundra site in northeastern Siberia, J. Geophys. Res.-Biogeo., 116, 2011.","Parmentier et al. (2011), https://doi.org/10.1029/2010jg001637",https://fluxnet.org/sites/siteinfo/RU-Cok,Metek heated,Open path Licors,"solar, wind","tundra, shrubland","CO2,CH4","net radiation, temperature, humidity, pressure, precipitation, ground water depth",2003,2024,2008,2018,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,1129490.26885039,1772555.41943522,2.9265704566159,0.821647923677979,1.52702199851779,0.565780842312206
Chukotka,-9.56666660308838,339,44.3397254943848,10.6833333969116,20.9067192077637,1567.79431152344,51.0999984741211,0.108300000429153,0.304056763648987,2.78600001335144,0.685150027275085,0.446469992399216,1.0891250371933,5.54250001907349,741,466.899993896484,35.5499992370605,45.0750007629395,19.8250007629395,0.735032677650452,EC_Tower,NA,Chukotka,No,no,RU-Cuk,65.5948,171.0525,Russia,"Walter Oechel, Dimitri Zamolodchikov","woechel@mail.sdsu.edu, dzamolod@cepl.rssi.ru",NA,NA,NA,http://www.fluxdata.org:8080/sitepages/siteInfo.aspx?RU-Cuk,NA,NA,NA,shrubland,CO2,NA,2001,2005,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,418513.676795309,2658152.99974552,1.06506989811301,1.05522336482439,1.75511142910424,0.415992932836759
Chumikan,-3.11666655540466,702,65.4756622314453,8.68333339691162,20.0076808929443,1328.80554199219,43.4000015258789,0.0727199986577034,0.235900640487671,3.84842991828918,0.70863002538681,0.394140005111694,1.20447492599487,5.67749977111816,519,326.825012207031,47.7249984741211,35.5499992370605,17.3500003814697,0.157055228948593,NA,NA,NA,NA,NA,NA,54.711395,135.314514,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Khabarovsk,1305,2781412.68790127,2812117.58914944,-0.810376091964174,-0.490390553955621,-0.244622446349978,0.276929244383975
Churchill Falls,-3.33750009536743,931,25.4012336730957,10.2083330154419,22.5349521636963,1245.50122070312,45.2999992370605,0.0855000019073486,0.199220091104507,3.86802005767822,0.697279989719391,0.400999993085861,1.25555002689362,5.26000022888184,351,197.149993896484,61.5,30.9249992370605,7.80000019073486,0.098559096455574,NA,NA,NA,NA,NA,NA,53.526409,-63.980679,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,100,-3681774.18660589,-1797258.40081202,-2.08391104371636,-2.24153184647278,-1.42527674621241,-1.18806237665901
Churchill Fen,-6.67499971389771,418,54.8392677307129,8.69999980926514,17.2962226867676,1507.46704101562,50.3000030517578,0.0752599984407425,0.240789011120796,2.77659010887146,0.611389994621277,0.285369992256165,1.12865006923676,5.4850001335144,1401,457.200012207031,46.8250007629395,31.8999996185303,21.2749996185303,0.824620127677917,EC_Tower,NA,Churchill Fen,No,no,,58.6658,-93.83,Canada,Kyle Arndt,karndt@woodwellclimate.org,NA,NA,NA,NA,NA,NA,NA,wetland,"CO2,CH4",NA,2022,2024,2022,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-3480788.77541895,233024.376261821,1.4521165836112,-0.428727307495301,1.57952038494233,-0.832859245786239
Chusovoy,0.887499928474426,790,33.1200866699219,9.55833339691162,21.4312419891357,1263.02685546875,44.5999984741211,0.1241500005126,-0.0293203014880419,2.4617600440979,0.459659993648529,0.272040009498596,1.26972496509552,6.0149998664856,280,165.449996948242,36.875,44.0250015258789,19.3500003814697,0,NA,NA,NA,NA,NA,NA,58.29343,57.81305,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Perm',72113,2989299.58606628,-1881511.6880851,0.184832775098746,-1.00681017654722,-1.3645597204024,2.64630330756508
Circle,-6.02083349227905,196,63.3103713989258,12.2083330154419,22.0367031097412,1671.80554199219,55.4000015258789,0.0608300007879734,0.276822477579117,2.79815006256104,0.587520003318787,0.339100003242493,1.07784998416901,6.57499980926514,1034,383.924987792969,34.2249984741211,47.4249992370605,18.1000003814697,0.920822024345398,NA,NA,NA,NA,NA,NA,65.82589,-144.06052,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,100,-1563977.00233617,2157418.18990712,1.83549257255701,2.16330750921206,1.27032197188116,0.730388025649441
Cochrane,0.691666722297668,901,24.6559104919434,12.5833330154419,25.4723339080811,1300.01892089844,49.4000015258789,0.102490000426769,0.0967140570282936,4.38758993148804,0.701889991760254,0.511690020561218,1.3301500082016,6.18499994277954,549,159.300003051758,41.4500007629395,36.2249984741211,22.7000007629395,0,NA,NA,NA,NA,NA,NA,49.067017,-81.016564,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ontario,4441,-4582264.47124297,-724401.50862561,-2.01591449328641,0.431412753146854,-1.22231796578932,1.80651962015902
Cold Bay,3.22499990463257,1015,28.3967151641846,5.71666669845581,29.4673538208008,521.995727539062,19.3999996185303,0.0838899984955788,0.215643689036369,5.25347995758057,0.642319977283478,0.378120005130768,1.07007491588593,5.94999980926514,644,378.149993896484,54.5,35.4749984741211,10.0249996185303,0,NA,NA,NA,NA,NA,NA,55.200001,-162.715092,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,200,-1157920.3964078,3721106.30941675,-3.18560571924941,-4.33074987974109,0.347991360555992,2.17146204217067
Council (NGEE Arctic),-3.05416679382324,413,64.2450485229492,9.24166679382324,24.3843460083008,1082.57360839844,37.9000015258789,0.0726599991321564,0.29859271645546,3.5160698890686,0.730289995670319,0.455900013446808,0.91557502746582,5.32000017166138,833,484.149993896484,41.4000015258789,46.7249984741211,12.8000001907349,0.358230769634247,EC_Tower,Council (NGEE Arctic),Council (NGEE Arctic),No,no,US-NGC,64.8614,-163.7007,USA,Sigrid Dengel,sdengel@lbl.gov,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:US-NGC,NA,NA,http://ameriflux.lbl.gov/sites/siteinfo/US-NGC,CSAT-3,"IRGASON, LI-7700",solar,tundra,"CO2,CH4","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure",2012,2024,2012,2019,NA,NA,Summer,TRUE,FALSE,no,inactive,methane,NA,NA,NA,-778614.510072573,2662774.73459876,-0.788839056415569,-0.383765997867127,2.28239256281161,0.75075856729325
Council (Permafrost Pathways),-3.05416679382324,413,64.2450485229492,9.24166679382324,24.3843460083008,1082.57360839844,37.9000015258789,0.0726599991321564,0.29859271645546,3.5160698890686,0.730289995670319,0.455900013446808,0.91557502746582,5.32000017166138,833,484.149993896484,41.4000015258789,46.7249984741211,12.8000001907349,0.358230769634247,EC_Tower,NA,NA,Yes,no,US-CAK,64.86138889,-163.7007222,USA,Kyle Arndt,karndt@woodwellclimate.org,https://ameriflux.lbl.gov/sites/siteinfo/US-CAK,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/US-CAK,CSAT3B,LI-7200,"solar,wind",tundra,"CO2,CH4",NA,2024,2024,2024,2024,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-778613.833315331,2662776.25024164,-0.788839056415569,-0.383765997867127,2.28239256281161,0.75075856729325
"Council, Alaska",-3.08750009536743,414,64.6884460449219,9.20833301544189,24.4902496337891,1074.7412109375,37.5999984741211,0.0887700021266937,0.27231353521347,3.56835007667542,0.734179973602295,0.480199992656708,0.817924976348877,5.20499992370605,812,573.849975585938,42.2750015258789,45.9249992370605,11.8000001907349,0.334273934364319,EC_Tower,"Council, Alaska","Council, Alaska",No,no,,64.844,-163.711,USA,Sang-Jong Park,sangjong@kopri.re.kr,NA,NA,NA,NA,CSAT-3A,EC150,solar,tundra,CO2,"net radiation, PAR, temperature, humidity, pressure",2012,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,-778691.428668794,2664816.07340846,-0.653727602294141,-0.681483355549802,2.72911624604392,0.625000497064049
DMI Geophysical Observatory Qaanaaq,-12.2458333969116,131,55.7163200378418,6.375,18.5319766998291,1033.23510742188,34.4000015258789,0.271510004997253,-0.153393775224686,0.77810001373291,0.25297999382019,0.128729999065399,0.808700025081635,7.1100001335144,625,377.75,56.875,29.4500007629395,13.8000001907349,1,NA,NA,NA,NA,NA,NA,77.466667,-69.216667,Greenland/Denmark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,-1278060.92706814,-485064.423065451,5.79636023494841,-4.38958395740622,-1.20786574294457,2.10516420399097
Daring Lake,-9.5625,251,51.7846832275391,6.59166622161865,13.9950456619263,1504.20642089844,47.0999984741211,0.100510001182556,0.328447550535202,2.61436009407043,0.634880006313324,0.363130003213882,1.27240002155304,5.40999984741211,420,249.875,62.0499992370605,29.0499992370605,9.69999980926514,0.999886274337769,EC_Tower,Daring Lake,Daring Lake,No,no,CA-Da1,64.8689,-111.5748,Canada,Elyn Humphreys,elyn.humphreys@carleton.ca,NA,NA,NA,NA,NA,NA,NA,shrubland,CO2,NA,2004,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,-2579111.95591962,1019830.71688543,1.35633742286316,-1.78779567194541,-0.915223375088124,-1.93380427990317
Daring Lake (Fen),-9.52499961853027,250,51.738712310791,6.63333320617676,14.0239601135254,1511.39990234375,47.2999992370605,0.0778300017118454,0.29364225268364,2.32152986526489,0.607249975204468,0.284200012683868,1.28485000133514,5.40749979019165,290,197,61.375,29.7999992370605,9.89999961853027,0.997906625270844,EC_Tower,Daring Lake (Fen),Daring Lake (Fen),No,no,CA-DL2,64.8648,-111.5677,Canada,Peter Lafleur,plafleur@trentu.ca,https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-DL2,"Humphreys, E. R., & Lafleur, P. M. (2011). Does earlier snowmelt lead to greater CO2 sequestration in two low Arctic tundra ecosystems? Geophys. Res. Lett., 38(9). doi:10.1029/2011GL047339","Humphreys and Lafleur (2011), https://doi.org/10.1029/2011GL047339",http://ameriflux.lbl.gov/sites/siteinfo/CA-DL2,Gill R3-50,"LI-7500, LI-7700",solar,wetland,"CO2,CH4",NA,2006,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,-2579672.37760684,1019682.6854692,1.45177555432822,-1.76738764957638,-1.35803499011612,-1.90415008830527
Daring Lake (dwarf shrub),-9.625,251,52.5105438232422,6.53333282470703,13.9900064468384,1495.39221191406,46.6999969482422,0.0959800034761429,0.318894147872925,2.77590990066528,0.665719985961914,0.360890001058578,1.23420000076294,5.27500009536743,326,254.899993896484,57.5999984741211,33.4500007629395,9.35000038146973,0.999525487422943,EC_Tower,Daring Lake (dwarf shrub),Daring Lake (dwarf shrub),No,no,CA-DL3,64.8722,-111.5486,Canada,Elyn Humphreys,elyn.humphreys@carleton.ca,NA,NA,NA,NA,Gill WindMaster Pro,"LI-7500, change to LI-7200 in 2017",solar,tundra,CO2,"net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure",2008,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,-2579228.61949524,1018513.26443072,1.26691272580897,-1.45577985984142,-0.564656234329867,-1.62604097859969
Daring Lake (low shrub),-9.36250019073486,251,51.9306640625,6.85833311080933,14.0828199386597,1540.70104980469,48.7000007629395,0.0981699973344803,0.276896834373474,2.79643988609314,0.661230027675629,0.372500002384186,1.18292510509491,5.39499998092651,357,298.875,53.4249992370605,35.2249984741211,12.0500001907349,1,EC_Tower,Daring Lake (low shrub),Daring Lake (low shrub),No,no,CA-DL4,64.8631,-111.65,Canada,Elyn Humphreys,elyn.humphreys@carleton.ca,NA,NA,NA,NA,Gill WindMaster Pro,"LI-7500, switch to LI-7200 in 2016",solar,tundra,CO2,"net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation",2010,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,-2578384.91659292,1023458.48947653,1.5368697303478,-0.964665662558057,-0.150104379748999,-1.16528176867102
Daring Lake (mixed tundra),-9.52499961853027,250,51.738712310791,6.63333320617676,14.0239601135254,1511.39990234375,47.2999992370605,0.0778300017118454,0.29364225268364,2.32152986526489,0.607249975204468,0.284200012683868,1.28485000133514,5.40749979019165,290,197,61.375,29.7999992370605,9.89999961853027,0.997906625270844,EC_Tower,Daring Lake (mixed tundra),Daring Lake (mixed tundra),No,no,CA-DL1,64.8648,-111.5677,Canada,"Elyn Humphreys, Peter Lafleur","elyn.humphreys@carleton.ca, plafleur@trentu.ca",https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-DL1,"Humphreys, E. R., & Lafleur, P. M. (2011). Does earlier snowmelt lead to greater CO2 sequestration in two low Arctic tundra ecosystems? Geophys. Res. Lett., 38(9). doi:10.1029/2011GL047339","Humphreys and Lafleur (2011), https://doi.org/10.1029/2011GL047339",http://ameriflux.lbl.gov/sites/siteinfo/CA-DL1,Gill R3-50,"LI-7500, LI-7700",solar,tundra,"CO2,CH4","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, ground water depth",2006,2024,2009,NA,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,-2579672.37760684,1019682.6854692,1.45177555432822,-1.76738764957638,-1.35803499011612,-1.90415008830527
Dark conifer site (ZE),-3.19583320617676,593,34.7012977600098,9.49166679382324,18.7212352752686,1460.11120605469,50.7000007629395,0.0422700010240078,0.432339936494827,5.62573003768921,0.838029980659485,0.480010002851486,1.0321249961853,5.18249988555908,453,345.25,36,42.0999984741211,22.7999992370605,0,EC_Tower,NA,Dark conifer site (ZE),No,no,RU-ZE,61.0167,89.8167,Russia,Anatoly Prokushkin,"alexey.v.panov@gmail.com, prokushkin@ksc.krasn.ru",NA,NA,NA,NA,NA,NA,NA,forest,"CO2,CH4",NA,2015,2024,2015,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,3215292.67527646,-10286.3625046686,-2.08169048250316,1.16665180972788,1.8452927704347,0.324376030121482
Dasan Station site,-6.14166688919067,412,28.9714946746826,5.80000019073486,22.834644317627,730.111572265625,25.4000015258789,0.142790004611015,-0.00738655775785446,1.26988995075226,0.399789988994598,0.164250001311302,1.12487494945526,6.65000009536743,530,339.024993896484,55.5750007629395,33.5,11.6750001907349,0.997681498527527,EC_Tower,NA,Dasan Station site,No,no,,78.9219,11.8658,Norway,"Taejin Choi, Bang Yong Lee","ctjin@kopri.re.kr, bylee@kopri.re.kr",NA,NA,NA,https://dx.doi.org/doi:10.22663/KOPRI-KPDC-00001418.1;  https://dx.doi.org/doi:10.22663/KOPRI-KPDC-00000738.1,NA,NA,NA,NA,CO2,NA,2013,2019,NA,NA,NA,NA,All year,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,248239.953375155,-1181477.71761333,2.22951008698419,-4.58387573146846,-1.02717552868025,2.18699492994271
Dawson Creek,2.00833344459534,481,52.1375999450684,11.9499998092651,28.5885162353516,1117.20397949219,41.8000030517578,0.125650003552437,0.0292236562818289,3.85780000686646,0.599730014801025,0.391719996929169,1.38597500324249,6.8600001335144,201,156.375,31.2999992370605,37.375,31.5,0,NA,NA,NA,NA,NA,NA,55.766969,-120.233266,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,British Columbia,10802,-3308863.79618278,1928377.4808482,-0.626478954033706,1.05966516005431,-2.34973132968008,4.29581790873495
Dease Lake,-0.474999994039536,423,37.936164855957,11.4333333969116,28.2304534912109,1070.00744628906,40.5,0.033890001475811,0.391535580158234,5.89971971511841,0.795850038528442,0.3785600066185,1.24325001239777,6.34000015258789,243,181.25,52.0499992370605,35.0499992370605,13.3500003814697,0.00105798605363816,NA,NA,NA,NA,NA,NA,58.450346,-130.033288,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,British Columbia,303,-2690393.84154496,2260173.40410318,-2.91568822130983,-0.197241405281033,-1.30904106134604,0.706825004274583
Deer Lake,3.71250009536743,1081,16.3613471984863,8.99166679382324,26.2914237976074,868.994018554688,34.2000007629395,0.098580002784729,0.207108080387115,4.39720010757446,0.601300001144409,0.396939992904663,1.35797500610352,5.51999998092651,251,139.125,58.4000015258789,30.25,11.9250001907349,0,NA,NA,NA,NA,NA,NA,49.1744,-57.426919,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Newfoundland and Labrador,4163,-3898307.0981978,-2490491.56798434,-3.26211238993792,-3.31698999619583,-2.04506659765842,0.746507080867413
Degero Stormyr,1.72083330154419,620,31.8165683746338,8.84166622161865,26.3144836425781,904.58544921875,33.5999984741211,0.0624600015580654,0.4443678855896,4.97084999084473,0.726899981498718,0.419039994478226,1.23947501182556,5.07499980926514,595,514.325012207031,60.7249984741211,31.9249992370605,7.77500009536743,0,EC_Tower,Degero Stormyr,Degero Stormyr,No,no,SE-Deg,64.182,19.5565,Sweden,Mats Nilsson,Mats.B.Nilsson@slu.se,NA,"Peichl, M., Oequist, M., Ottosson Loefvenius, M., Ilstedt, U., Sagerfors, J., Grelle, A., . . . Nilsson, M. B. (2014). A 12-year record reveals pre-growing season temperature and water table level threshold effects on the net carbon dioxide exchange in a boreal fen. Environ. Res. Lett., 9(5), 055006. doi:10.1088/1748-9326/9/5/055006","Peichl et al. (2014), https://doi.org/10.1088/1748-9326/9/5/055006",http://www.europe-fluxdata.eu/home/site-details?id=SE-Deg,Gill R3 Solent,LI-6262,line power,wetland,"CO2,CH4","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth, ground water depth",2001,2024,2014,2018,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,954574.294410669,-2687210.27928958,-3.21082751107701,-2.80106459479856,0.601745652063132,-0.708606087578842
Dikson,-11.7083330154419,341,28.4955158233643,5.66666650772095,15.3985509872437,1218.86279296875,36.7999992370605,0.0944600030779839,0.274006873369217,1.99211001396179,0.60791003704071,0.324609994888306,0.909700036048889,6.49499988555908,829,644.200012207031,45.4000015258789,33.3250007629395,20.8250007629395,1,NA,NA,NA,NA,NA,NA,73.506972,80.545099,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Taymyr,1113,1779478.34889291,-296342.841467804,2.47027981293952,-2.10020381459897,2.47659824337528,0.97603035417168
Dillingham,1.20416665077209,609,40.6935272216797,7.75833320617676,25.4371585845947,875.088195800781,30.5,0.0737999975681305,0.206137374043465,4.99993991851807,0.789529979228973,0.536329984664917,1.12419998645782,5.39249992370605,481,342.299987792969,42.7999992370605,48.5750007629395,9.25,0.0915951132774353,NA,NA,NA,NA,NA,NA,59.05656,-158.480312,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,2488,-1262947.33587694,3202950.5879986,-2.6462993000773,-1.29522337737562,1.10751298529077,1.92604634833557
Disko,-5.66249990463257,416,38.8190689086914,5.52500009536743,17.05246925354,927.974670410156,32.4000015258789,0.121710002422333,0.117981925606728,2.30589008331299,0.599399983882904,0.289909988641739,1.02740001678467,6.27500009536743,530,338.299987792969,59,25.1000003814697,17,0.699013411998749,EC_Tower,Disko,Disko,No,no,GL-Dis,69.25,-53.51,Greenland,Thomas Friborg,tfj@ign.ku.dk,NA,NA,NA,NA,Gill HS,LI-7200,line power,grassland,CO2,NA,2013,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,-1831833.51130987,-1354990.78526724,1.27564272989941,-3.61990259886826,-0.446784883518917,0.847167697699811
